book,chapter,paragragh,tag
武动,第四百一十七章 麻烦上门,"林动的身体，与那妖兽完全不成比例，然而，他却并没有退后，仅仅只是平淡的一拳轰出。
“嘭！”
一拳出，没有任何的波动，但那头足以媲美造化境巅峰强者的妖兽，却是砰的一声，爆成漫天血雾，甚至，连血肉都是不曾留下！
林动的一拳，直接将其生生轰爆了过去，如此肉体力量，堪称恐怖。
一拳轰爆这头妖兽，林动也是忍不住心头的畅快，仰天大笑，手掌一抓，便是将一枚妖晶抓进手中，毫不客气的将其中的涅槃之气所吸收。
一丝丝滚烫的涅槃之气流淌在林动体内，不过却并没有再给林动带来丝毫的痛楚之感，如今小涅槃金身小成，这些涅槃之气，对他已经很难再产生什么威胁性。
“痛快！”
林动身体轻轻扭动，肌肉舒展间，释放出一股股强大的力量波动，现在的林动虽说气息没什么涨动，可其实力，却是暴涨了不少，如果现在再让他与那黎盛交手，恐怕不出三回合，林动便是能够直接将其爆成血雾。",1
武动,第四百一十八章 轰杀,"然而，对于三人这般凌厉的攻势，林动却是在那一道道错愕的目光中静立不动，待得元力山峰抵达头顶上方时，他方才一拳轰出。
林动的一拳，没有带上丝毫的元力波动，那般模样，似是想要用肉体抵御那元力山峰一般，这一幕，不由得让得那三位造化境巅峰的强者眼中有着冷笑涌动。
不过，他们眼中的冷笑还并未彻底的扩散，接下来的一幕，却是让得他们面色凝固，因为，当林动的拳头，与元力山峰相撞时，崩溃的，并非是前者，反而那座凝聚了三人之力的元力山峰，砰的一声巨响，直接是被生生轰爆，化为漫天光点！
城墙上，一片哗然，就连莫凌三人都是眼露震惊之色，凭借着肉体力量，便是轰爆三名造化境巅峰强者的联手一击，这等能力，也太恐怖了点吧？
而且，他们也很明白，这在几天之前，林动肯定不会如此强悍，不然的话，他也不会与黎盛纠缠那么久方才分出胜负，那也就是说，在这短短几天的时间中，林动的实力，竟然又是有所暴涨！",1
武动,第四百一十八章 轰杀,"望着那在林动拳下蔓延而开的血雾，城墙上立刻响起一道道倒吸冷气的声音，谁都未曾想到，一名造化境巅峰的强者，竟然直接就被林动一拳给轰杀！
同时间为此震惊的，还有着那黄衣男子二人，他们怎么都是想不到，实力与他们差不多的同伴，竟然连林动的一拳都接下来，而这显然和他们所得到的情报极其的不符，他们所知道的，是林动在经历了一场惨烈大战后，方才侥幸斩杀黎盛，所以当晋牧派他们前来时，他们已是将这当成了是必定成功的任务，但在见到眼下这一幕时，他们方才明白过来，这次，似乎是搞错了……
当然，搞错了可没有后悔的机会，因此，在见到林动那漠然的目光投射而来时，黄衣男子二人面色一变，竟是不约而同地暴退，他们见识到了林动可怕的肉体力量，自然不想跟先前那家伙相同的结局。",1
武动,第四百二十四章 震慑,"无数道目光，几乎是瞬间转移，而当他们望着那在落地后，直接一口鲜血喷出来的晋牧，当下无不是轻吸了一口冷气，谁都没想到，晋牧竟然会被林动所打伤！
交易场中仿佛是在此刻陷入了寂静，甚至连身处半空的海鲨等人，眼神都是逐渐地凝重起来，林动能够击伤晋牧，那也是就说，他也拥有着击伤同为半步涅槃境的他们，显然，这一次，他有些看差了。
而同时间，海鲨心头也是略微的松了一口气，如果不是先前晋牧先出手的话，恐怕现在受伤的，应该会是他，面对着先前林动那超乎寻常的强悍攻势，就算是他，都不敢说自己能够一定接下来。
“这个家伙，原来也是一个扮猪吃虎的货！”海鲨眼中有些阴冷之色闪动，看来此次的远古秘钥争夺，又得多一个劲敌了。
“好小子，难怪敢挑衅晋牧，原来竟然有着这等战斗力，看其先前身体上涌动的金光，显然是一种极为强大的炼体武学，甚至，或许比我铁王朝的天铁之身还要强大，真不知道这家伙是从那里得到如此之多的强大武学！”那铁王朝的黝黑大汉，也是有些震动地望着这一幕，喃喃自语。",1
武动,第四百二十五章 名誉扫地,"交易场上，一片狼藉，众多目光也是涌动着震动地望着眼前的一幕，一时间，仿佛都是有些无法回过神来。
晋牧在这阳城之中，有着不弱的名声，虽然算不得顶尖，但也是一流的强者，但眼下，竟然是败在了实力不过造化境大成的林动手中，这一幕，着实是有些让人感到难以置信。
不过，不管再如何的难以相信，但事实就摆在这里，容不得人不信！
莫凌三人，也是惊喜无比地望着这一幕，然后抬头望着半空上的那道身影，心中不由得涌现许些敬佩之色，他们在大炎王朝的名声，丝毫不会弱于林动，但此时，他们却不得不承认，他们与林动之间，真的是有着不小的差距。",1
武动,第四百二十六章 凑齐,弥漫交易场的杀意，终于是悄然间的变淡下来，众人望着那满场的狼藉以及狼狈不堪的晋牧，都是不由得将目光投向了林动的身影，他们知道，此战之后，林动的名头也将会传遍阳城，在这里，只有半步涅槃的强者才能够拥有着说话权，而林动能够将半步涅槃的晋牧逼到这种地步，显然，他也同样拥有了这等权利。,1
武动,第四百二十八章 净化血灵傀,"精血落至血灵傀额间，爆发出一道雾气，那些精血不断地对着血灵傀额头之中侵蚀而去，而面对着这种侵蚀，那原本暴戾无比的血灵傀竟也是没有半点的反抗，任由那些精血侵入其脑中，而后在其额间，再度形成了一道新生的烙印！
嗡！
当烙印成形时，林动的脑海，顿时爆发出一道嗡鸣之声，一种掌控之感，油然而生，当即那布满疲倦的脸庞上，也是涌上了一抹欣慰笑容，他知道，从此以后，这血灵傀，便是真正的属于他林动所用！
他再也不用担心被其反噬！
这将会是他驰骋远古战场的一大助力！",2
武动,第四百三十一章 再遇妖潮,"林动这一出手，立刻便是将其强悍实力展露无疑，那些原本还对其感到不屑的三大王朝的人，感受到这骤然减弱的压力，眼神也是凝重了起来。
谁都知道夜晚的妖兽有多么可怕，但林动，竟是能够在那妖潮中依然凶猛相斗，这种本事，恐怕就连一些半步涅槃的强者都难以办到。
察觉到这边的骚动，正在苦战的磨铁，唐瑄，刘玄三人也是目光看了一眼，旋即眼神皆是一凝，特别是后两人，眼中更是有着掩饰不住的惊异，直到现在，他们方才确信，那传言中林动能够与晋牧相斗的事，看来并非是空穴来风。",1
武动,第四百三十二章 斩杀,"见到林动竟然与那半步涅槃的妖兽斗得不分上下，那营地中众人原本提起来的心也终于是松了下来，眼中原本的轻视已是尽数散去，败在面前的事实，让得他们相信，林动的确是有着与半步涅槃强者抗衡的能力！
磨铁，唐暄三人也是对这边颇为关注，毕竟现在都在一条船上，林动那边被攻破了，他们也必会陷入妖潮之中，所以在见到林动竟阻拦下了那半步涅槃的妖兽时，他们心中也是如释重负般的松了一口气。",1
武动,第四百三十三章 狠毒,"落进林动手中的，是一枚约摸拳头大小的赤红妖晶，在那妖晶之内，红光涌动，一股股雄浑的涅槃之气散发开来，那股浓郁程度，连林动都是略微的有些动容。
之前林动曾经斩杀过的一头造化境巅峰妖兽妖晶中所蕴含的涅槃之气，与此相比，简直就是差了不仅仅一个档次。
若是能够多得到一些，他晋入造化境巅峰的速度，必然能够快上不少。
“好东西。”
林动眼中掠过一抹欣喜之意，而后手掌一握，吞噬之力涌动，直接是将这妖晶之内的涅槃之气吞噬而去，而随着那一股股涅槃之气流淌在经脉之中，林动顿时感觉到身体泛起丝丝火热，先前那番大战的疲惫，也是不翼而飞，体内的元力，愈发的雄浑起来。
这一枚半步涅槃妖兽的妖晶，恐怕便是抵得上数百枚的涅槃丹！",2
武动,第四百三十四章 收割,"借助着妖潮的方便，林动在短短三个小时的时间中，足足寻到了二十头半步涅槃妖兽，这些妖兽，游荡在妖潮的四面八方，它们并没有进入深处的战场，这倒是便宜了林动。
借助着血灵傀那强大的实力，这些足以让不少人忌惮的半步涅槃妖兽，却只是在经历了一场无用的反抗后，便是尽数地化为了妖晶，落到了林动手中……
在那深处爆发着极为惨烈的人兽大战时，或许谁都想不到，会有着一道人影，如同鬼魅一般在周围游荡，如同割麦子一般，将那一头头强大的半步涅槃妖兽，尽数收割。",2
武动,第四百三十六章 讨债,"望着那吐血狼狈而退的晋牧，这片区域顿时爆发出阵阵哗然之声，一道道惊异的目光望着林动的身影，虽说这里的人有一些也是听说过当日林动与晋牧在阳城交手的事，但当时毕竟算不得分出胜负，可如今这一幕，却是让得他们明白，两人之间，究竟是孰强孰弱。
那正在与磨铁等人纠缠的海鲨四人，同样是因为这一幕心头狠狠地震了震，旋即面色有些变幻，原本在他们看来，就算林动真的能够媲美半步涅槃的强者，想来也顶多只能跟晋牧战个平手，但眼下这情况，却是超出了他们的意料范围。",1
武动,第四百三十七章 斩杀晋牧,"原本骚动的区域，在此刻寂静无声，一道道目光望着那在挣扎了几下后，最终彻底僵硬的晋牧，不由自主地狠狠吞了一口口水，他们实在是有些无法想像，晋牧竟然便是这样地死了……
“这个家伙……好强的战斗力，好狠的手段！”
一道道目光，以各种角度，不约而同地望向半空中的那一道身影，这个时候，一些眼光中原本的同情与轻视，也是悄然间荡然无存。
晋牧的身死，同样也是令得那双方的战斗逐渐地歇火，磨铁等人看了看晋牧的尸体，咽了一口口水，心中的震动，难以言明。
而海鲨四人，则是面色阴晴不定地望着这一幕，片刻后，除了海鲨之外的另外三人，身形突然一退，忌惮的目光看向林动，道：“这位朋友，先前的事我们并没有插半点手，此事，我们不会再管。”
他们这话一出口，立刻便是表明了立场，晋牧已经死了，再为他拼命显然没有意义，他们都不是蠢人，不可能再为了一个死去的晋牧来得罪战斗力极为惊人的林动。",1
